Address,Latitude,Longitude
"164 Warrimoo Avenue, St Ives Chase NSW 2075",-33.7109049,151.1598809
"1 Cowper St, Stroud NSW 2425",-32.390846,151.9564968
"182 Tweed Valley Way, Murwillumbah NSW 2484",-28.326262,153.410194
"2637 Irrigation Way, Leeton NSW 2705",-34.545213,146.3742314
"14 Fishing Point Rd, Rathmines NSW 2283",-33.0440686,151.5928933
"108-112 Smith Street, Kempsey NSW 2440",-31.0750727,152.8431942
"6,Doyle Rd, Revesby NSW 2210",-33.9455969,151.0184248
"150 Pacific Highway, COFFS HARBOUR NSW 2450",-30.2977344,153.1126675
"110 Kurrajong Avenue, Leeton NSW 2705",-34.5557137,146.4099481
"200 Paterson Road, BOLWARRA HEIGHTS NSW 2320",-32.70113800000001,151.5845464
"924 HUME HWY, BASS HILL NSW 2197",-33.8976274,150.9947167
"3-5 Tura Beach Drive (Cnr Sapphire Coast Drive), Tura Beach NSW 2548",-36.8638854,149.9138719
"102-104 Queen Elizabeth Drive, Coraki NSW 2471",-28.98320459999999,153.2840075
"150 O'Halloran Circuit, Kambah ACT 2902",-35.3928602,149.069377
"105 WILLMINGTON RD, LUDDENHAM NSW 2745",-33.8752968,150.6895053
"Cnr Katherine and Horse Park Dr, Amaroo ACT 2914",-35.1643958,149.1340094
"2 Perricoota Rd, Moama NSW 2731",-35.909963,144.599319
"152-158 Princes Hwy, Dapto NSW 2530",-34.4961404,150.792445
"Dean & Hill Streets, Tocumwal NSW 2714",-35.808364,145.5596054
"260 Pacific Hwy (Cnr Basford Road), Doyalson North NSW 2259",-33.18628,151.5483693
"13125 Hume Highway (Cnr Sally Corner Rd), Sutton Forest NSW 2577",-34.6081742,150.2250428
"64 High Street, Wauchope NSW 2446",-31.4576821,152.7316306
"98 KURRAJONG AV, LEETON NSW 2705",-34.55486,146.408893
"176 Otho St, Inverell NSW 2360",-29.77833249999999,151.1155833
"Lot 1548 Roberts Rd, Eastern Creek NSW 2766",-33.8150507,150.8377366
"47 Plain St, Tamworth NSW 2340",-31.0859445,150.9153327
"6425 Newell Hwy, GILGANDRA NSW 2827",-31.7255587,148.6531188
"1-3 Penrhyn Rd, BANKSMEADOW NSW 2019",-33.9634206,151.2154511
"360 Old Maitland Rd Cnr Pacific Hwy, Hexham NSW 2322",-32.8279402,151.6845719
"31 Dangar St, NARRABRI NSW 2390",-30.3298433,149.7757001
"144 Beaconsfield Street, MILPERRA NSW 2214",-33.9421331,150.9979772
"502 Goonoo Goonoo Rd, Hillvue NSW 2340",-31.1320286,150.9252625
"56 Docker St, WAGGA WAGGA NSW 2650",-35.117369,147.3558312
"656-658 THE ENTRANCE ROAD, WAMBERAL NSW 2260",-33.4232376,151.4382209
"52 REDFERN ST, COOK ACT 2614",-35.2555191,149.0613204
"136 Pacific Highway, Coffs Harbour NSW 2450",-30.2915934,153.1184941
"275 BAY ST, BRIGHTON-LE-SANDS NSW 2216",-33.9599627,151.1530247
"24 Murray Road, WINGHAM NSW 2429",-31.86862099999999,152.3620035
"125-127 Princes Hwy, DAPTO NSW 2530",-34.4987971,150.791431
"66 Kelly Street, Scone NSW 2337",-32.0441156,150.8663917
"73 Meninya St, MOAMA NSW 2731",-36.1082627,144.7527955
"33 BANDULLA ST, MENDOORAN NSW 2842",-31.8220846,149.1195266
"399 Goonoo Goonoo Rd, Hillvue NSW 2340",-31.1262756,150.9234258
"22 Stanmore Street, Enmore NSW 2042",-33.8994303,151.1699177
"2-4 Kippax St, Greystanes NSW 2145",-33.8279127,150.9379245
"155 The Entrance Rd, ERINA NSW 2250",-33.4382216,151.3802612
"353-355 Edward St, Wagga Wagga NSW 2650",-35.1161958,147.3509734
"Portion 101 Newell Highway (Cnr Tooraweenah Road), Gilgandra NSW 2827",-31.7030057,148.6788103
"19-25 MERIMBULA DR, MERIMBULA NSW 2548",-36.8875785,149.9089176
"120-128 Forrester Road, ST MARYS NSW 2760",-33.755235,150.7752883
"1-7 Buchanan St, SOUTH MURWILLUMBAH NSW 2484",-28.3267816,153.4093921
"280 Canterbury Road, Canterbury NSW 2193",-33.9140562,151.1151867
"5 Princes Hwy, MORUYA NSW 2537",-35.904594,150.0816261
"Corner Forrester Road & Christie Street, St Marys NSW 2760",-33.7485141,150.7771997
"29 TONGS ST, FINLEY NSW 2713",-35.6515124,145.5743008
"41 Bruxner Highway, WEST BALLINA NSW 2478",-28.8608429,153.5166996
"3 Blowering Rd, TUMUT NSW 2720",-35.3113268,148.2307464
"90 Princes Highway, Milton NSW 2538",-35.3170893,150.4371301
"307-309 Bexley Rd, BEXLEY NORTH NSW 2207",-33.9398811,151.1147892
"170 FITZMAURICE ST, WAGGA WAGGA NSW 2650",-35.1028218,147.3677251
"250 Terrigal Dr (Cnr Bellbird Ave), Terrigal NSW 2260",-33.4402377,151.4339717
"Hume highway & Sheahan Bridge, GUNDAGAI NSW 2722",-35.0779298,148.0943698
"208-212 Pacific Hwy North, Coffs Harbour NSW 2450",-30.28635,153.1238966
"186 The Lakes Way, TUNCURRY NSW 2428",-32.165516,152.493527
"3012 STURT HWY, ALFREDTOWN NSW 2650",-35.1611684,147.5119716
"618 Punchbowl Rd, Wiley Park NSW 2195",-33.9167729,151.0663547
"11908 BARRIER HWY, LITTLE TOPAR NSW 2880",-31.7794735,142.227549
"41 Boundary Road, Chester Hill NSW 2162",-33.8737697,151.0071857
"101 Gosport St, MOREE NSW 2400",-29.4760674,149.8475299
"33-35 Princes Highway, MOGO NSW 2536",-35.7822758,150.1421993
"1-5 James St, NARRABRI NSW 2390",-30.3296288,149.7936588
"1542  Federal Highway Service Road, Sutton NSW 2620",-35.2030381,149.2105692
"SERVICE STATION 3529 GREAT WESTERN HWY, YETHOLME NSW 2795",-33.4464173,149.8298157
"63-65 Marsden Street, BOOROWA NSW 2586",-34.4413735,148.716129
"20 Lachlan St, CONDOBOLIN NSW 2877",-33.1054153,146.474828
"Sturt Hwy & Archer St, HAY SOUTH NSW 2711",-34.5206722,144.8373498
"141 CHURCH ST, GLOUCESTER NSW 2422",-32.0123311,151.9578803
"442 Kurmond Road, Freemans Reach NSW 2756",-33.5575011,150.7965303
"295-301 MURRAY ST, FINLEY NSW 2713",-35.6486857,145.5729291
"152 Toongabbie Rd, GIRRAWEEN NSW 2145",-33.7956161,150.9390827
"99 Market Street, Balranald NSW 2715",-34.63943,143.5637116
"82 BOMEN RD, CARTWRIGHTS HILL NSW 2650",-35.072006,147.4022225
"1 SHARON RD, BATEMANS BAY NSW 2536",-35.7196303,150.1729082
"17 Ellen Street, Wollongong NSW 2500",-34.4301602,150.8923771
"31 Yenda Place, Yenda NSW 2680",-34.250352,146.1964501
"3964 Wallanbah Road, NABIAC NSW 2312",-32.0986564,152.3753122
"CARAVAN PARK 11530 BLACK STUMP WAY, MULLALEY NSW 2379",-31.100642,149.9041966
"32 Moss Vale Road, Kangaroo Valley NSW 2577",-34.7300707,150.5217654
"153 Elizabeth Dr, Vincentia NSW 2540",-35.069901,150.6754168
"70-72 Capper Street, TUMUT NSW 2720",-35.3008991,148.2196648
"204 Goulburn Street, CROOKWELL NSW 2583",-34.4607208,149.4742262
"610 Forest Road, Bexley NSW 2207",-33.9574642,151.1183536
"36 Lagoon Street, BEGA NSW 2550",-36.6685019,149.8286012
"501-509 Bells Line Of Road, Kurmond NSW 2757",-33.5509948,150.6911649
"76 Glossop Street, St Marys NSW 2760",-33.7600197,150.7816349
"32 Joseph St, LIDCOMBE NSW 2141",-33.8648656,151.0432344
"2283 Pacific Highway, 2283 Pacific Highway, HEATHERBRAE NSW 2324",-32.7882971,151.7268502
"76 Lascelles St, Braidwood NSW 2622",-35.4462036,149.8020259
"474 Forest Road, Bexley NSW 2207",-33.9515466,151.1251555
"611-615  Mimosa Street (Corner Forest Road), Bexley NSW 2207",-33.9559283,151.1185289
"25-33 Erskineville Road, ERSKINEVILLE NSW 2043",-33.8988668,151.1820722
"84 Marsh Street, Armidale NSW 2350",-30.51209669999999,151.6693816
"369 Pacific Highway, Heatherbrae NSW 2324",-32.7912836,151.7252287
"229 CLARENCE TOWN RD, WOODVILLE NSW 2321",-32.6760743,151.6096692
"93a Wallsend St, KAHIBAH NSW 2290",-32.963153,151.7099995
"752 Pacific Highway, Boambee NSW 2450",-30.3442382,153.0692633
"15-17 O'Keefe Drive, COFFS HARBOUR NSW 2450",-30.3175312,153.0991271
"Cnr Naval College Rd & Moona Creek Rd, Vincentia NSW 2540",-35.0668596,150.6610552
"62-64 Wamoon Ave, LEETON NSW 2705",-34.5510174,146.391217
"147 Larmer Ave, SANCTUARY POINT NSW 2540",-35.0991861,150.6330098
"1 St Georges Road, ST GEORGES BASIN NSW 2540",-35.089679,150.5905722
"251-253 Goonoo Goonoo Rd, Tamworth NSW 2340",-31.11185039999999,150.9229176
"142-148 Corrimal St, Wollongong NSW 2500",-34.4287028,150.8989352
"99 Barrier Hwy, COBAR NSW 2835",-31.4969133,145.8302872
"99 Railway Street (Corner Frederick Street), Rockdale NSW 2216",-33.9525175,151.1356773
"210 High Street, WAUCHOPE NSW 2446",-31.4666807,152.7193144
"51 Albury St, HOLBROOK NSW 2644",-35.7303972,147.3084245
"89-93 Marsh St, Armidale NSW 2350",-30.5128933,151.6696169
"1049 Armidale Rd, NEMINGHA NSW 2340",-31.1240423,150.9906898
"Cnr Newell Hwy & Rice Mill Rd, Finley NSW 2713",-35.6284088,145.5831535
"429 Moama Street, Hay NSW 2711",-34.5199898,144.838237
"506 MERRYLANDS RD, MERRYLANDS WEST NSW 2160",-33.8326019,150.9697324
"100 COLLIER ST, REDHEAD NSW 2290",-33.0087943,151.7102332
"158 MOUNT DARRAGH RD, SOUTH PAMBULA NSW 2549",-36.94413249999999,149.8469431
"2 Princes Hwy Cnr Kings Hwy, BATEMANS BAY NSW 2536",-35.6999742,150.1830368
"236-240 GEORGES RIVER RD, CROYDON PARK NSW 2133",-33.89627960000001,151.1052894
"35 COOMA RD, NARRABRI NSW 2390",-30.3396432,149.7660027
"Mulga Creek Hotel Mitchell Hwy, BYROCK NSW 2831",-30.663277,146.403099
"36-40 Wilson St, COLLARENEBRI NSW 2833",-29.5439833,148.576349
"5 Hooper Dr, COONAMBLE NSW 2829",-30.9438398,148.3747681
"Lot 1 Quanda St, HERMIDALE NSW 2831",-31.547158,146.7262181
"Junction City Hotel 63 Slacksmith St, BURREN JUNCTION NSW 2386",-30.1052393,148.9695486
"20 Old Newell Hwy, Narrabri NSW 2390",-30.3476706,149.7627345
"160 Fox St, Walgett NSW 2832",-30.0323228,148.1142729
"2 ENTERPRISE DR, GILGANDRA NSW 2827",-31.72014579999999,148.6538011
"112-114 Ramsgate Rd, Ramsgate NSW 2217",-33.9844259,151.1401565
"18 Colin Street, CARINDA NSW 2831",-30.463138,147.6908031
"16 LAWLOR ST, NYNGAN NSW 2825",-31.5548173,147.1915391
"539 Wilberforce Rd, WILBERFORCE NSW 2756",-33.5629503,150.8384945
"701 Medowie Road, Medowie NSW 2318",-32.7473418,151.8682477
"140 FLUSHCOMBE RD, BLACKTOWN NSW 2148",-33.7775235,150.9077885
"66 Aberford St, COONAMBLE NSW 2829",-30.9531638,148.3825726
"297 WATKINS RD, WANGI WANGI NSW 2267",-33.0700397,151.5879799
"1 Coast Road, Hastings Point NSW 2489",-28.3566658,153.5734429
"753 Ballina Road, GOONELLABAH NSW 2480",-28.8134825,153.3390921
"1185 Bruxner Hwy, WOLLONGBAR NSW 2477",-28.81540669999999,153.4032449
"151 TWEED ST, BRUNSWICK HEADS NSW 2483",-28.5535803,153.5457565
"1612 Golden Highway, SANDY HOLLOW NSW 2333",-32.3344183,150.5667642
"206 Adelaide Street, HEATHERBRAE NSW 2324",-32.7805892,151.7370822
"172 Hector St, CHESTER HILL NSW 2162",-33.8889324,151.005479
"73 MAIN ST, ALSTONVILLE NSW 2477",-28.8410221,153.4388415
"98 Tumut Street, ADELONG NSW 2729",-35.3072519,148.0627004
"572-576 Hume Hwy, CASULA NSW 2170",-33.9508592,150.9044618
"48 Illawarra St, PORT KEMBLA NSW 2505",-34.4866832,150.9017531
"119 JUBILEE ST, TOWNSEND NSW 2463",-29.4663155,153.2267211
"51-55 River Street, Maclean NSW 2463",-29.4459877,153.2053555
"1 Tasman Road, GUMLY GUMLY NSW 2652",-35.1262128,147.4209242
"68 KELLY ST, AUSTRAL NSW 2179",-33.9474555,150.7929876
"21 BENGAL ST, COOLONGOLOOK NSW 2423",-32.2183931,152.3215737
"131 THE LAKES WAY, FORSTER NSW 2428",-32.2042194,152.5202359
"32 HEAD ST, FORSTER NSW 2428",-32.1803778,152.5152273
"132 MAITLAND RD, MAYFIELD NSW 2304",-32.9018024,151.7417873
"86-88 MacIntosh Street, FORSTER NSW 2428",-32.1907933,152.5154818
"132 MANNING RIVER DR, TAREE SOUTH NSW 2430",-31.93379719999999,152.4671316
"State Recreation Area, 2373 Burrinjuck Road, BOOKHAM NSW 2582",-34.9791158,148.6201604
"290-294 THE ENTRANCE ROAD, LONG JETTY NSW 2261",-33.3568659,151.4862106
"Copeton Waters State Park, 3533 Copeton Dam Road, COPETON NSW 2360",-29.9359346,150.951098
"3-15 Union Street, Forbes NSW 2871",-33.3775063,148.0101108
"2891 Reg Hailstone Way, Wyangala NSW 2808",-33.9630483,148.9550158
"110 Canterbury Rd, BANKSTOWN NSW 2200",-33.9342947,151.0312154
"326 THE ENTRANCE ROAD, LONG JETTY NSW 2261",-33.3590432,151.4846152
"111-117 River Street, MacLean NSW 2463",-29.4492951,153.2011437
"169 ANNANGROVE RD, ANNANGROVE NSW 2156",-33.6714464,150.9561416
"68 BATHURST RD, ORANGE NSW 2800",-33.2907379,149.1095236
"Cnr Pacific Hwy & Old M'Land, Hexham NSW 2322",-30.8015492,152.8689544
"4613 MITCHELL HWY, LUCKNOW NSW 2800",-33.3466247,149.1621067
"35 River Street, Woolgoolga NSW 2456",-30.1145577,153.1927263
"77 Church Street, Mudgee NSW 2850",-32.5954498,149.5881247
"3 Bells Line Of Road, NORTH RICHMOND NSW 2754",-33.5830503,150.7221851
"46 LOWE ST, QUEANBEYAN NSW 2620",-35.3549827,149.2329145
"39 Pangee St, NYNGAN NSW 2825",-31.560983,147.1915796
"2-4 RAILWAY ST, EAST CORRIMAL NSW 2518",-34.3744193,150.9088931
"81-87 Bells Line of Road, North Richmond NSW 2754",-33.5787439,150.7181228
"70 Court St, MANILLA NSW 2346",-30.7482973,150.7245587
"277 Conadilly St, GUNNEDAH NSW 2380",-30.979052,150.2554732
"Cnr Lennox & East Market Streets, Richmond NSW 2753",-33.5995377,150.7516988
"23 MAITLAND RD, MAYFIELD NSW 2304",-32.90294240000001,151.7445194
"21 Fox Street, Walgett NSW 2832",-30.0191731,148.1173232
"85 Greenwell Point Rd, GREENWELL POINT NSW 2540",-34.9077373,150.7319306
"72 Thorney Rd, FAIRFIELD WEST NSW 2165",-33.8735402,150.9240982
"41 BROADARROW RD, NARWEE NSW 2209",-33.9480853,151.0707889
"320 Lane Cove Road, North Ryde NSW 2113",-33.7923863,151.120208
"136 APPIN RD, APPIN NSW 2560",-34.1951048,150.7897913
"60 Riverside, Airds NSW 2560",-34.0858544,150.8286872
"70 Princess Highway, LAKE TABOURIE NSW 2539",-35.4348018,150.4031673
"Corner Pacific Highway and Midge Street, Coolongolook NSW 2423",-32.2167882,152.322483
"24 Unumgar Street, Woodenbong NSW 2476",-28.388402,152.610791
"659 GROSE VALE RD, GROSE VALE NSW 2753",-33.5822587,150.6607452
"482 River Street, West Ballina NSW 2478",-28.8639918,153.5358364
"214 Warringah Road, Beacon Hill NSW 2100",-33.7525266,151.2548736
"40 WILLIAM ST, CANDELO NSW 2550",-36.7664354,149.6956524
"UNIT 4 26 FERODALE RD, MEDOWIE NSW 2318",-32.7401643,151.8544419
"36 EVANS RD, TUROSS HEAD NSW 2537",-36.05874250000001,150.1393568
"17 South St, TELARAH NSW 2320",-32.728498,151.5356757
"23 Pagan Street, JERRYS PLAINS NSW 2330",-32.4959693,150.9083666
"141 Pacific Drive,, Port Macquarie NSW 2444",-31.4444227,152.9266526
"58 Lachlan Street, Hay NSW 2711",-34.5127193,144.8425558
"223 Sheridan Street, Gundagai NSW 2722",-35.0634593,148.1033378
"1140-1140A Solitary Islands Way, Emerald Beach NSW 2456",-30.1631104,153.1833894
"33351 Newell Highway, Boggabilla NSW 2409",-28.6087844,150.3508191
"86 Manning St, TUNCURRY NSW 2428",-32.1743615,152.4985752
"832 Bringelly Road, Rossmore NSW 2557",-33.9455406,150.7712548
"114-118 Church St, MUDGEE NSW 2850",-32.5942803,149.5876199
"71 Wallace Street, Braidwood NSW 2622",-35.4463467,149.799467
"86-88 MAITLAND RD, MAYFIELD NSW 2304",-32.9030998,151.7437985
"6 Stephens Road, Queanbeyan NSW 2620",-35.3461691,149.2087756
"22 East Street, Murrumbateman NSW 2582",-34.9698362,149.0297723
"86 Princes Highway, Nowra NSW 2541",-34.8810895,150.6044312
"84 MARSDEN ST, BOOROWA NSW 2586",-34.4428915,148.7152797
"90 DAVIDSON ST, DENILIQUIN NSW 2710",-35.5265754,144.9753173
"280-282 Canley Vale Road, CANLEY HEIGHTS NSW 2166",-33.883922,150.9241869
"57 Pangee Street, Nyngan NSW 2825",-31.5615132,147.1928287
"26 Dowling Street (Cnr Newell Hwy), Forbes NSW 2871",-33.3814524,148.0110769
"34 Sherriff Street, Forbes NSW 2871",-33.3867477,148.0097617
"86 Castlereagh Street, LIVERPOOL NSW 2170",-33.9247084,150.9199851
"43 Booralie Rd, TERREY HILLS NSW 2084",-33.680279,151.2250825
"56 Victoria Street, Taree NSW 2430",-31.9105734,152.4663299
"64 Uriarra Road, CRESTWOOD NSW 2620",-35.3464169,149.2246235
"461 Hume Hwy, Casula NSW 2170",-33.9408945,150.9116553
"20 Carrington Street, Crookwell NSW 2583",-34.4550502,149.4595327
"340 Pine Creek Way, Bonville NSW 2450",-30.371975,153.035446
"54c Fairfield Road, GUILDFORD WEST NSW 2161",-33.8473113,150.9624298
"32 COURT RD, FAIRFIELD NSW 2165",-33.8701467,150.9582504
"481A URANA RD, LAVINGTON NSW 2641",-36.0399528,146.9272229
"27-41 KING ST, WARRAWONG NSW 2502",-34.4829962,150.8876196
"190 CANLEY VALE RD, CANLEY HEIGHTS NSW 2166",-33.8845447,150.9285229
"535 ARGENT ST, BROKEN HILL NSW 2880",-31.953086,141.4745043
"28 Morgan St, Uranquinty NSW 2652",-35.1937373,147.2456127
"390 Avoca Drive (Gosford), Green Point NSW 2251",-33.4626849,151.3640775
"28 - 30 Avoca Drive, Kincumber NSW 2251",-33.467786,151.3803582
"545 Union Rd, NORTH ALBURY NSW 2640",-36.0512813,146.9211661
"217-221 Windang Rd, Windang NSW 2528",-34.5313414,150.8693408
"521 Carrington Road, LONDONDERRY NSW 2753",-33.6448172,150.7362757
"130 Hamilton  Road, Fairfield NSW 2165",-33.8726343,150.9459385
"57 WINNIMA WAY, BERKELEY NSW 2506",-34.4802979,150.8461941
"65 THARWA RD, QUEANBEYAN WEST NSW 2620",-35.3582391,149.2208096
"Shop 1 140-146 Windang Road, WINDANG NSW 2528",-34.517519,150.8721039
"86 KENTHURST RD, KENTHURST NSW 2156",-33.6821704,151.0108383
"115 Sackville Street, FAIRFIELD NSW 2165",-33.8727049,150.9452565
"73 ALLANDALE RD, CESSNOCK NSW 2325",-32.8245816,151.3524187
"242 Lawrence Hargrave Drive, Thirroul NSW 2515",-34.3144545,150.9248273
"82 HAMILTON RD, FAIRFIELD NSW 2165",-33.8729702,150.9499615
"244 Hawkesbury Valley Way, CLARENDON NSW 2756",-33.6083579,150.7891819
"488 GEORGE ST, SOUTH WINDSOR NSW 2756",-33.6171052,150.8083551
"583 Bells Line Of Road, Kurmond NSW 2757",-33.5508394,150.6828503
"13/3 Lancester St, Ingleburn NSW 2565",-33.9897756,150.8676259
"44 Comur Street, YASS NSW 2582",-34.8404178,148.9102615
"37 Shellharbour Rd, LAKE ILLAWARRA NSW 2528",-34.5450625,150.8628818
"149 Canberra Ave, Fyshwick ACT 2609",-35.3251379,149.1540871
"21 CAIGAN ST, DUNEDOO NSW 2844",-32.0163616,149.3879816
"30 Links Ave, EAST BALLINA NSW 2478",-28.8500599,153.582996
"Lot 4, Bomen Road, Wagga Wagga NSW 2650",-35.0718461,147.4044636
"67-71 Scenic Drive, Budgewoi NSW 2262",-33.2343602,151.5556473
"7A Sydney Road, Mudgee NSW 2850",-32.6065699,149.6000582
"69 Mort Avenue, Dalmeny NSW 2546",-36.1646236,150.1257449
"8/12 Wiluna St, Fyshwick Wiluna ACT 2609",-35.3286416,149.1646928
"228 Comur Street, YASS NSW 2582",-34.8445868,148.9138999
"3 Wilson St, Ardlethan NSW 2665",-34.3568613,146.8999481
"42 COOLAMON ST, ARIAH PARK NSW 2665",-34.3483476,147.220682
"76 Yapunyah St, Barellan NSW 2665",-34.28541,146.5738
"1 Mandamah Rd, Barmedman NSW 2668",-34.1597893,147.3834082
"Second St, Quandialla NSW 2721",-34.0108409,147.7931654
"9 Ironbark St, Temora NSW 2666",-34.4475568,147.5528325
"2 Naylor Street, Cudal NSW 2865",-33.2835687,148.7430136
"436 Wagga Rd Cnr Dick Rd, Lavington NSW 2641",-36.04439989999999,146.9448997
"56 Yass Rd, COOTAMUNDRA NSW 2590",-34.6301686,148.0406611
"1 Scullin St, TOWNSEND NSW 2463",-29.4646712,153.217115
"276 MILLER RD, VILLAWOOD NSW 2163",-33.8875913,150.9921296
"522 Smithfield Road, Prairiewood NSW 2176",-33.8722449,150.9002342
"9, Melrose Road, Albert NSW 2873",-32.3567899,147.5093615
"90-94 Lakeside Dr, KANAHOOKA NSW 2530",-34.501175,150.8145749
"198 Beach Road, Batehaven NSW 2536",-35.7266803,150.1946443
"Old Hume Hwy (Cnr Balaclava St), Mittagong NSW 2575",-34.4389506,150.4718128
"Avoca Dr & Bungoona St, Kincumber NSW 2251",-33.4648145,151.4000735
"279-283 Tweed Valley Way, SOUTH MURWILLUMBAH NSW 2484",-28.3293873,153.4023553
"24 ALBION ST, OBERON NSW 2787",-33.6989544,149.8597522
"75-78 Bells Line Of Road, NORTH RICHMOND NSW 2754",-33.574383,150.713885
"1-3 Sowerby St, Goulburn NSW 2580",-34.772776,149.6912317
"31 Boorowa St, Young NSW 2594",-34.3134007,148.3001195
"17 GRAND AV, CAMELLIA NSW 2142",-33.8204923,151.0356411
"16 Mitchell Hwy, Wellington NSW 2820",-32.5409909,148.9428605
"117-119 George Street, MARULAN NSW 2579",-34.7082668,150.0100723
"44 Railway St, BOMADERRY NSW 2541",-34.8521775,150.6113073
"1004 Botany Rd., Mascot NSW 2020",-33.9328612,151.1936412
"657 THE NORTHERN ROAD, BRINGELLY NSW 2556",-33.9863256,150.7288067
"100 NEWCASTLE ST, FYSHWICK ACT 2609",-35.3279444,149.1778274
"122 Hammond Avenue, Wagga Wagga NSW 2650",-35.1230932,147.3920152
"154 Belgrave Street, Kempsey NSW 2440",-31.07957459999999,152.8326346
"23 FITZROY ST, BINALONG NSW 2584",-34.6695083,148.632927
"88 Bega St, TATHRA NSW 2550",-36.7331265,149.9807195
"165 Pacific Highway, Coffs Central NSW 2450",-30.2903884,153.1211173
"316 Harbour Drive, Coffs Harbour NSW 2450",-30.3060402,153.1324093
"100 Belgrave Street, Kempsey NSW 2440",-31.0804019,152.8380787
"49A Lachlan Street, South Kempsey NSW 2440",-31.09621229999999,152.8375701
"71 Appin Road, Appin NSW 2560",-34.2008775,150.787769
"311 Great Western Highway, Lawson NSW 2783",-33.7220592,150.4258677
"575-581 Great Western Highway, Faulconbridge NSW 2776",-33.694146,150.5373453
"88 Victoria Rd (Cnr Buller St), Parramatta NSW 2150",-33.8089249,151.0122285
"8 Grattan St, HILLSTON NSW 2675",-33.4882363,145.5332532
"398 Merrylands Rd (Cnr Fowler Rd), Merrylands NSW 2160",-33.8342603,150.9775432
"331 PRINCES HWY, MILTON NSW 2538",-35.331408,150.4494135
"176-178 Peisley Street, ORANGE NSW 2800",-33.28526,149.1037
"995 Waterfall Way, Bellingen NSW 2454",-30.441183,152.878384
"174 Woodward Street, Orange NSW 2800",-33.2799307,149.0871768
"1 Horace St, OBERON NSW 2787",-33.698887,149.858955
"198-199 Great Western Hwy, HAZELBROOK NSW 2779",-33.72099060000001,150.4519761
"238 Cumberland Rd, Auburn NSW 2144",-33.8640106,151.0229914
"81 Victoria Road & Macarthur Street, Parramatta NSW 2150",-33.8091187,151.0143474
"362 GODFREY HILL RD, RAINBOW FLAT NSW 2430",-32.0099313,152.4730751
"321 MILES FRANKLIN DR, TALBINGO NSW 2720",-35.5811976,148.2972546
"3 Neil ST, Moama NSW 2731",-36.0777783,144.7489142
"11 Lower Rankin St, FORBES NSW 2871",-33.3825756,148.0110506
"44 Dalley Street, Mullumbimby NSW 2482",-28.5517657,153.5003574
"487 SAPPHIRE COAST DR, BOURNDA NSW 2548",-36.850002,149.921982
"21 Opal St, Lightning Ridge NSW 2834",-29.4293522,147.9801956
"13 Midkin St, GARAH NSW 2405",-29.0738982,149.6337942
"2 MARSH ST, ARMIDALE NSW 2350",-30.5032438,151.6727111
"1 MAIN ST, GRENFELL NSW 2810",-33.8942597,148.1582229
"47 Railway Street, Weethalle NSW 2669",-33.8751166,146.622869
"Corner Hume Street And Ducks Lane, GOULBURN NSW 2580",-34.7723165,149.6910397
"Cnr Fitzroy  & Cobra Streets, Dubbo NSW 2830",-32.254802,148.6122998
"200 Homer St, Earlwood NSW 2206",-33.9272642,151.1284167
"631 McGowen St, BROKEN HILL NSW 2880",-31.9391784,141.4728015
"77 PRINCE ST, JUNEE NSW 2663",-34.8557425,147.5755717
"6 GOLD CREEK RD, NICHOLLS ACT 2913",-35.1933193,149.0877858
"663 Warringah Road, Forestville NSW 2087",-33.7595839,151.2192601
"Cnr Onyx St, LIGHTNING RIDGE NSW 2834",-29.4283109,147.973884
"85-87 John St, COONABARABRAN NSW 2357",-31.2723344,149.277107
"2 TRANSPORT DR, BROCKLEHURST NSW 2830",-32.1815584,148.6212234
"37 JOHNSTON ST, CASINO NSW 2470",-28.8590989,153.0489517
"5 YARUN RD, TYAGARAH NSW 2481",-28.5866666,153.5454717
"79 HARTLEY RD, SMEATON GRANGE NSW 2567",-34.0418968,150.7614006
"1a Tumbi Creek Road, BERKELEY VALE NSW 2261",-33.3613659,151.4439641
"49 BURRAWAY ST, NARROMINE NSW 2821",-32.2354186,148.2454569
"1 KAMILAROI HWY, GUNNEDAH NSW 2380",-30.9731885,150.2416794
"124 Old Bar Road, OLD BAR NSW 2430",-31.9667335,152.5747014
"Coila Auto and Caravan Pk 3926 Princes Hwy, COILA NSW 2537",-36.0105952,150.1048759
"504 Pittwater road, North Manly NSW 2100",-33.7750593,151.2707474
"2-6 Johns St, Coonabarabran NSW 2357",-31.27708789999999,149.2784473
"1 Richmond St, LAWRENCE NSW 2460",-29.499738,153.1003293
"10-12 Park Ave, Punchbowl NSW 2196",-33.9180874,151.0632353
"8 Station St, EUNGAI RAIL NSW 2441",-30.8509338,152.901364
"Cnr of Arthur Kaine Drive and Dunns Lane, MERIMBULA NSW 2548",-36.8965169,149.9108506
"187, Oberon Street, Oberon NSW 2787",-33.7034301,149.8546274
"85 Loder St, Quirindi NSW 2343",-31.5167881,150.6749261
"729 The Horsley Dr, SMITHFIELD NSW 2164",-33.8522489,150.9357421
"44 Castlereagh Hwy, Capertee NSW 2846",-33.1462721,149.985507
"27-29 Amy Steet, Regents Park NSW 2143",-33.8838337,151.0265742
"53 LAKE ST, GANMAIN NSW 2702",-34.792406,147.0383633
"6 George Sreet, Tintenbar NSW 2478",-28.7970457,153.5128234
"279 COMUR ST, YASS NSW 2582",-34.8484582,148.9164429
